State,Employer_Name,Occupation
DELAWARE,"STREAMLINE TECHNOLOGIES, INC",IT
DELAWARE,"STREAMLINE TECHNOLOGIES, INC",IT
DELAWARE,"TECHNO SOFT, INC",IT
DELAWARE,"SMA PEDIATRICS, LLC",Health Care
DELAWARE,TEK TREE LLC,IT
DELAWARE,BARCLAYS BANK DELAWARE,Finance
DELAWARE,"DELASOFT, INC",IT
DELAWARE,"HEADSTREAM, INC.",IT
DELAWARE,"HEADSTREAM, INC.",IT
DELAWARE,OTIS INFORMATION TECHNOLOGIES INC,IT
DELAWARE,VENSOFT LLC,IT
DELAWARE,TEKSTROM INC,IT
DELAWARE,"HEALTHCORE, INC.",Finance
DELAWARE,"SEPAX TECHNOLOGIES, INC.",Advanced Mfg
DELAWARE,"DELASOFT, INC",IT
DELAWARE,NANTICOKE MEMORIAL HOSPITAL,Health Care
DELAWARE,INCYTE CORPORATION,Other Economic Sector
DELAWARE,JAM INC.,Transportation
DELAWARE,"KENT PULMONARY ASSOCIATES, LLC",Health Care
DELAWARE,"HEADSTREAM, INC.",IT
DELAWARE,"HEADSTREAM, INC.",IT
DELAWARE,"RESPONSE COMPUTER GROUP, INC.",IT
DELAWARE,"DELASOFT, INC",IT
DELAWARE,BARCLAYS BANK DELAWARE,Finance
DELAWARE,"DELASOFT, INC",IT
DELAWARE,FOULKSTONE ADVISORS,Finance
DELAWARE,NEMOURS/ALFRED I. DUPONT HOSPITAL FOR CHILDREN,Automotive
DELAWARE,TEK TREE LLC,IT
DELAWARE,NANTICOKE MEMORIAL HOSPITAL,Health Care
DELAWARE,"HEADSTREAM, INC.",IT
DELAWARE,BARCLAYS BANK DELAWARE,Finance
DELAWARE,"HEADSTREAM, INC.",IT
DELAWARE,ASTRAZENECA LP,Advanced Mfg
DELAWARE,"DELASOFT, INC",IT
DELAWARE,"ROHM & HAAS ELECTRONIC MATERIALS CMP, INC.",Biotechnology
DELAWARE,CLAIRVOYANT TECHNOSOLUTIONS INC,Other Economic Sector
DELAWARE,"TTN PROFESSIONAL SERVICES, LLC",Other Economic Sector
DELAWARE,ZIETA TECHNOLOGIES LLC,IT
DELAWARE,TEKSTROM INC,IT
DELAWARE,COVANT SOLUTIONS INC,IT
DELAWARE,OTIS INFORMATION TECHNOLOGIES INC,IT
DELAWARE,OTIS INFORMATION TECHNOLOGIES INC,IT
DELAWARE,TEK TREE LLC,IT
DELAWARE,QUALITREE INC,IT
DELAWARE,"HEADSTREAM, INC.",IT
DELAWARE,BARCLAYS BANK DELAWARE,Finance
DELAWARE,E.I. DUPONT DE NEMOURS AND COMPANY,Advanced Mfg
DELAWARE,"DELASOFT, INC",IT
DELAWARE,HORIZON SYSTEMS INC,IT
DELAWARE,BEEBE PHYSICIAN NETWORK,Health Care
DELAWARE,BEEBE PHYSICIAN NETWORK,Health Care
DELAWARE,BARCLAYS BANK DELAWARE,Finance
DELAWARE,UBS SERVICES LLC,Finance
DELAWARE,"ST ANDREW'S SCHOOL OF DELAWARE, INC",Educational Services
DELAWARE,QUALITREE INC,IT
DELAWARE,BARCLAYS BANK DELAWARE,Finance
DELAWARE,UBS SERVICES LLC,Finance
DELAWARE,CLAIRVOYANT TECHNOSOLUTIONS INC,Other Economic Sector
DELAWARE,CONTINENTAL FINANCE COMPANY LLC,Finance
DELAWARE,"DELASOFT, INC",IT
DELAWARE,OTIS INFORMATION TECHNOLOGIES INC,IT
DELAWARE,CLAIRVOYANT TECHNOSOLUTIONS INC,Other Economic Sector
DELAWARE,HALLMARK GLOBAL TECHNOLOGIES INC.,IT
DELAWARE,UNIVERSITY OF DELAWARE,Educational Services
DELAWARE,ENOVA TECHNOLOGY SOLUTIONS LLC,IT
DELAWARE,CLAIRVOYANT TECHNOSOLUTIONS INC,Other Economic Sector
DELAWARE,COVANT SOLUTIONS INC,IT
DELAWARE,HALLMARK GLOBAL TECHNOLOGIES INC.,IT
DELAWARE,HALLMARK GLOBAL TECHNOLOGIES INC.,IT
DELAWARE,JAM INC.,Transportation
DELAWARE,"DELASOFT, INC",IT
DELAWARE,NEMOURS/ALFRED I. DUPONT HOSPITAL FOR CHILDREN,Automotive
DELAWARE,"DELASOFT, INC",IT
DELAWARE,"DELASOFT, INC",IT
DELAWARE,"IMPLIFY, INC.",IT
DELAWARE,"HEADSTREAM, INC.",IT
DELAWARE,TEKSTROM INC,IT
DELAWARE,TEKSTROM INC,IT
DELAWARE,HALLMARK GLOBAL TECHNOLOGIES INC.,IT
DELAWARE,"STREAMLINE TECHNOLOGIES, INC",IT
DELAWARE,WENOVA INC,IT
DELAWARE,WENOVA INC,IT
DELAWARE,TEK TREE LLC,IT
DELAWARE,E.I. DUPONT DE NEMOURS AND COMPANY,Advanced Mfg
DELAWARE,COVANT SOLUTIONS INC,IT
DELAWARE,OTIS INFORMATION TECHNOLOGIES INC,IT
DELAWARE,TEKSTROM INC,IT
DELAWARE,"IMPLIFY, INC.",IT
DELAWARE,NEMOURS/ALFRED I. DUPONT HOSPITAL FOR CHILDREN,Educational Services
DELAWARE,JAM INC.,Transportation
DELAWARE,BARCLAYS BANK DELAWARE,Finance
DELAWARE,"DELASOFT, INC",IT
DELAWARE,"HEADSTREAM, INC.",IT
DELAWARE,"NAI, INC.",IT
DELAWARE,"SPI PHARMA, INC.",Advanced Mfg
DELAWARE,CLAIRVOYANT TECHNOSOLUTIONS INC,Other Economic Sector
DELAWARE,VENSOFT LLC,IT
DELAWARE,HALLMARK GLOBAL TECHNOLOGIES INC.,IT
DELAWARE,TEK TREE LLC,IT
DELAWARE,HALLMARK GLOBAL TECHNOLOGIES INC.,IT
DELAWARE,ASTRAZENECA PHARMACEUTICALS LP,Advanced Mfg
DELAWARE,BARCLAYS BANK DELAWARE,Finance
DELAWARE,UNIVERSITY OF DELAWARE,Educational Services
DELAWARE,"DELASOFT, INC",IT
DELAWARE,TEKSTROM INC,IT
DELAWARE,TEK TREE LLC,IT
DELAWARE,JAM INC.,IT
DELAWARE,"DELASOFT, INC",IT
DELAWARE,"IMPLIFY, INC.",IT
DELAWARE,GB TECH INC,Other Economic Sector
DELAWARE,"AMERICAN IT GROUP, INC",IT
DELAWARE,BARCLAYS BANK DELAWARE,Finance
DELAWARE,TEKSTROM INC,IT
DELAWARE,BARCLAYS BANK DELAWARE,Finance
DELAWARE,"IMPLIFY, INC.",IT
DELAWARE,"IMPLIFY, INC.",IT
DELAWARE,"HEADSTREAM, INC.",IT
DELAWARE,VENSOFT LLC,IT
DELAWARE,OTIS INFORMATION TECHNOLOGIES INC,IT
DELAWARE,COVANT SOLUTIONS INC,IT
DELAWARE,"DELASOFT, INC",IT
DELAWARE,"DELASOFT, INC",IT
DELAWARE,"DELASOFT, INC",IT
DELAWARE,"HEADSTREAM, INC.",IT
DELAWARE,BARCLAYS BANK DELAWARE,Finance
DELAWARE,"STREAMLINE TECHNOLOGIES, INC",IT
DELAWARE,UBS SERVICES LLC,Finance
DELAWARE,OTIS INFORMATION TECHNOLOGIES INC,IT
DELAWARE,"SEPAX TECHNOLOGIES, INC.",Other Economic Sector
DELAWARE,TEKSTROM INC,IT
DELAWARE,UNIVERSITY OF DELAWARE,Educational Services
DELAWARE,COVANT SOLUTIONS INC,IT
DELAWARE,WENOVA INC,IT
DELAWARE,"BAYHEALTH MEDICAL CENTER, INC",Health Care
DELAWARE,"IMPLIFY, INC.",IT
DELAWARE,"DELASOFT, INC",IT
DELAWARE,"DELASOFT, INC",IT
DELAWARE,"TECHNO SOFT, INC",IT
DELAWARE,"INFUSION SOLUTIONS OF DELAWARE, LLC",Health Care
DELAWARE,"STREAMLINE TECHNOLOGIES, INC",IT
DELAWARE,APTUIT MANAGEMENT COMPANY,
DELAWARE,NEMOURS/ALFRED I. DUPONT HOSPITAL FOR CHILDREN,Finance
DELAWARE,INCYTE CORPORATION,Other Economic Sector
DELAWARE,BARCLAYS BANK DELAWARE,Finance
DELAWARE,JAM INC.,Transportation
DELAWARE,ENOVA TECHNOLOGY SOLUTIONS LLC,IT
DELAWARE,"SEAFORD INTERNAL MEDICINE,LLC",Health Care
DELAWARE,QUALITREE INC,IT
DELAWARE,ASTRAZENECA LP,Advanced Mfg
DELAWARE,NEMOURS/ALFRED I. DUPONT HOSPITAL FOR CHILDREN,Health Care
DELAWARE,HALLMARK GLOBAL TECHNOLOGIES INC.,IT
DELAWARE,"COLLECTIONS MARKETING CENTER, INC.",Finance
DELAWARE,"UHS OF ROCKFORD, LLC.",Health Care
DELAWARE,NANTICOKE MEMORIAL HOSPITAL,Health Care
DELAWARE,BARCLAYS BANK DELAWARE,Finance
DELAWARE,NEMOURS/ALFRED I. DUPONT HOSPITAL FOR CHILDREN,Automotive
DELAWARE,QUALITREE INC,IT
DELAWARE,TANGENTIA AMERICA LLC,Other Economic Sector
DELAWARE,"HEADSTREAM, INC.",IT
DELAWARE,"HEADSTREAM, INC.",IT
DELAWARE,OTIS INFORMATION TECHNOLOGIES INC,IT
DELAWARE,"COLLECTIONS MARKETING CENTER, INC.",Finance
DELAWARE,"QPS, LLC",
DELAWARE,CLINIC BY THE SEA,Health Care
DELAWARE,CLAIRVOYANT TECHNOSOLUTIONS INC,Other Economic Sector
DELAWARE,CHRISTIANA CARE,Health Care
DELAWARE,GB TECH INC,Other Economic Sector
DELAWARE,CLAIRVOYANT TECHNOSOLUTIONS INC,Other Economic Sector
DELAWARE,"AMERICAN IT GROUP, INC",IT
DELAWARE,BARCLAYS BANK DELAWARE,Finance
DELAWARE,"W.L. GORE & ASSOCIATES, INC.",Advanced Mfg
DELAWARE,"COUNTERPOINT SOFTWARE, INC.",IT
DELAWARE,TA INSTRUMENTS - WATERS LLC,Advanced Mfg
DELAWARE,"STREAMLINE TECHNOLOGIES, INC",IT
DELAWARE,AMERICAN KK CORPORATION,Other Economic Sector
DELAWARE,JAM INC.,IT
DELAWARE,JAM INC.,IT
DELAWARE,WILMINGTON FRIENDS SCHOOL,Educational Services
DELAWARE,NEMOURS/ALFRED I. DUPONT HOSPITAL FOR CHILDREN,Health Care
DELAWARE,"DELASOFT, INC",IT
DELAWARE,OTIS INFORMATION TECHNOLOGIES INC,IT
DELAWARE,ENOVA TECHNOLOGY SOLUTIONS LLC,IT
DELAWARE,ARLON LLC,Advanced Mfg
DELAWARE,LCD WEALTH MANAGEMENT LLC,Retail
DELAWARE,OTIS INFORMATION TECHNOLOGIES INC,IT
DELAWARE,"DELASOFT, INC",IT
DELAWARE,OTIS INFORMATION TECHNOLOGIES INC,IT
DELAWARE,EAST PINEY GROVE FARMA LLC,Agribusiness
DELAWARE,INNATE SOLUTIONS INC.,IT
DELAWARE,VENSOFT LLC,IT
DELAWARE,OTIS INFORMATION TECHNOLOGIES INC,IT
DELAWARE,WILMINGTON SAVINGS FUND SOCIETY,Finance
DELAWARE,TEK TREE LLC,IT
DELAWARE,OTIS INFORMATION TECHNOLOGIES INC,IT
DELAWARE,VENSOFT LLC,IT
DELAWARE,IK SOLUTIONS INC,IT
DELAWARE,AMSOL INC,IT
DELAWARE,HALLMARK GLOBAL TECHNOLOGIES INC.,IT
DELAWARE,"HEADSTREAM, INC.",IT
DELAWARE,"DELASOFT, INC",IT
DELAWARE,APTUIT MANAGEMENT COMPANY,
DELAWARE,ZIETA TECHNOLOGIES LLC,IT
DELAWARE,"DELASOFT, INC",IT
DELAWARE,OTIS INFORMATION TECHNOLOGIES INC,IT
DELAWARE,CHRISTIANA CARE,Health Care
DELAWARE,OTIS INFORMATION TECHNOLOGIES INC,IT
DELAWARE,HALLMARK GLOBAL TECHNOLOGIES INC.,IT
DELAWARE,UBS SERVICES LLC,Finance
DELAWARE,"SPI PHARMA, INC.",Advanced Mfg
DISTRICT OF COLUMBIA,"THE CARLYLE GROUP EMPLOYEE CO., LLC",Finance
DISTRICT OF COLUMBIA,JORGE FLORES,Other Economic Sector
DISTRICT OF COLUMBIA,"RAFFA, P.C.",Finance
DISTRICT OF COLUMBIA,RADIANS COLLEGE,Educational Services
DISTRICT OF COLUMBIA,"MARY'S CENTER FOR MATERNAL & CHILD CARE, INC",Educational Services
DISTRICT OF COLUMBIA,COUNCIL FOR INTERNATIONAL COOPERATION,Other Economic Sector
DISTRICT OF COLUMBIA,RADIANS COLLEGE,Educational Services
DISTRICT OF COLUMBIA,WASHINGTON YU YING PUBLIC CHARTER SCHOOL,Educational Services
DISTRICT OF COLUMBIA,GEORGETOWN UNIVERSITY,Educational Services
DISTRICT OF COLUMBIA,LIVINGSOCIAL INC.,
DISTRICT OF COLUMBIA,CROWN AGENTS USA,Other Economic Sector
DISTRICT OF COLUMBIA,STERNE KESSLER GOLDSTEIN & FOX PLLC,Other Economic Sector
DISTRICT OF COLUMBIA,WP COMPANY LLC (D/B/A THE WASHINGTON POST),Other Economic Sector
DISTRICT OF COLUMBIA,ASSOCIATION OF AMERICAN MEDICAL COLLEGES,Other Economic Sector
DISTRICT OF COLUMBIA,ABC IMAGING OF WASHINGTON,Other Economic Sector
DISTRICT OF COLUMBIA,FANNIE MAE,Finance
DISTRICT OF COLUMBIA,GEORGE WASHINGTON UNIVERSITY,Educational Services
DISTRICT OF COLUMBIA,"PROSOFT ASSOCIATES, INC",IT
DISTRICT OF COLUMBIA,"NETWORKING FOR FUTURE, INC.",IT
DISTRICT OF COLUMBIA,VISA CENTER WASHINGTON,Other Economic Sector
DISTRICT OF COLUMBIA,AMERICAN INSTITUTES FOR RESEARCH,Other Economic Sector
DISTRICT OF COLUMBIA,GAVI ALLIANCE,Other Economic Sector
DISTRICT OF COLUMBIA,"WASSERMAN, MANCINI & CHANG",Other Economic Sector
DISTRICT OF COLUMBIA,EASTBANC TECHNOLOGIES,IT
DISTRICT OF COLUMBIA,"MGMC, LLC D/B/A GEORGETOWN UNIVERSITY HOSPITAL",Health Care
DISTRICT OF COLUMBIA,GEORGETOWN UNIVERSITY,Educational Services
DISTRICT OF COLUMBIA,"HIRE IT PEOPLE, LLC",IT
DISTRICT OF COLUMBIA,DATANET SYSTEMS CORP.,IT
DISTRICT OF COLUMBIA,APPLETREE EARLY LEARNING PUBLIC CHARTER SCHOOLS,Educational Services
DISTRICT OF COLUMBIA,UNITY HEALTH CARE INC.,Health Care
DISTRICT OF COLUMBIA,"RED BEAN SYSTEM, INC. T/A SALA THAI (U STREET)",Hospitality
DISTRICT OF COLUMBIA,ASAE,Other Economic Sector
DISTRICT OF COLUMBIA,CHILDREN'S NATIONAL MEDICAL CENTER,Health Care
DISTRICT OF COLUMBIA,"SMITHGROUPJJR, INC.",Other Economic Sector
DISTRICT OF COLUMBIA,VERIFIED CARBON STANDARD ASSOCIATION,Other Economic Sector
DISTRICT OF COLUMBIA,AMERICAN INSTITUTES FOR RESEARCH,Other Economic Sector
DISTRICT OF COLUMBIA,GEORGE WASHINGTON UNIVERSITY,Educational Services
DISTRICT OF COLUMBIA,JONES DAY,Other Economic Sector
DISTRICT OF COLUMBIA,"HIRE IT PEOPLE, LLC",IT
DISTRICT OF COLUMBIA,"G STREET FOODS, INC.",Hospitality
DISTRICT OF COLUMBIA,COSTAR GROUP,Other Economic Sector
DISTRICT OF COLUMBIA,ELSIE WHITLOW STOKES CM. F. PUBLIC CHARTER SCHOOL,Educational Services
DISTRICT OF COLUMBIA,THE CATHOLIC UNIVERSITY OF AMERICA,Educational Services
DISTRICT OF COLUMBIA,"ENTERPRISE PEOPLE, INC.",IT
DISTRICT OF COLUMBIA,HOWARD UNIVERSITY,Educational Services
DISTRICT OF COLUMBIA,JOSHUA MINTZ,Other Economic Sector
DISTRICT OF COLUMBIA,VOICES FOR AMERICA'S CHILDREN,Other Economic Sector
DISTRICT OF COLUMBIA,THE ADVISORY BOARD COMPANY,Other Economic Sector
DISTRICT OF COLUMBIA,NATIONAL PUBLIC RADIO INC,Other Economic Sector
DISTRICT OF COLUMBIA,"COMMUNITY CONNECTIONS, INC.",Health Care
DISTRICT OF COLUMBIA,MARY'S CENTER FOR MATERNAL AND CHILD CARE,Other Economic Sector
DISTRICT OF COLUMBIA,APPLETREE EARLY LEARNING PUBLIC CHARTER SCHOOLS,Educational Services
DISTRICT OF COLUMBIA,"EXPRESS ONE LOGISTICS, INC",Other Economic Sector
DISTRICT OF COLUMBIA,PARSAGE INC,IT
DISTRICT OF COLUMBIA,THE ADVISORY BOARD COMPANY,Other Economic Sector
DISTRICT OF COLUMBIA,"UNITED GENERAL CONTRACTORS, INC.",Aerospace
DISTRICT OF COLUMBIA,AMERICAN INSTITUTES FOR RESEARCH,Other Economic Sector
DISTRICT OF COLUMBIA,"CRANKFROG, LLC",IT
DISTRICT OF COLUMBIA,THOMAS S. KAHN,Other Economic Sector
DISTRICT OF COLUMBIA,THE ADVISORY BOARD COMPANY,Other Economic Sector
DISTRICT OF COLUMBIA,STEPTOE & JOHNSON LLP,Other Economic Sector
DISTRICT OF COLUMBIA,CHILDREN'S NATIONAL MEDICAL CENTER,Health Care
DISTRICT OF COLUMBIA,TS TECHNO SERVICE INC.,IT
DISTRICT OF COLUMBIA,"PFC ENERGY, LLC",Finance
DISTRICT OF COLUMBIA,AMERICAN UNIVERSITY,Educational Services
DISTRICT OF COLUMBIA,ABC IMAGING OF WASHINGTON,Advanced Mfg
DISTRICT OF COLUMBIA,UNIVERSAL SERVICE ADMINISTRATIVE COMPANY,Other Economic Sector
DISTRICT OF COLUMBIA,SUMERU INC,IT
DISTRICT OF COLUMBIA,NATIONAL PUBLIC RADIO INC,Other Economic Sector
DISTRICT OF COLUMBIA,RICO BAKERY,Advanced Mfg
DISTRICT OF COLUMBIA,MFX SOLUTIONS INC.,Finance
DISTRICT OF COLUMBIA,ASSOCIATION OF AMERICAN MEDICAL COLLEGES,Other Economic Sector
DISTRICT OF COLUMBIA,UNIVERSAL SERVICE ADMINISTRATIVE COMPANY,Other Economic Sector
DISTRICT OF COLUMBIA,THE ADVISORY BOARD COMPANY,Other Economic Sector
DISTRICT OF COLUMBIA,"LOVING CARE DAY NURSERY, INC.",Other Economic Sector
DISTRICT OF COLUMBIA,WASHINGTON INTERNATIONAL SCHOOL,Educational Services
DISTRICT OF COLUMBIA,ELSIE WHITLOW STOKES CM. F. PUBLIC CHARTER SCHOOL,Educational Services
DISTRICT OF COLUMBIA,WASHINGTON MATH SCIENCE TECH PUBLIC CHARTER HIGH S,Educational Services
DISTRICT OF COLUMBIA,INNOVO CONSTRUCTION LLC,Aerospace
DISTRICT OF COLUMBIA,"NEWBRANDANALYTICS, INC.",Other Economic Sector
DISTRICT OF COLUMBIA,WP COMPANY LLC (D/B/A THE WASHINGTON POST),Other Economic Sector
DISTRICT OF COLUMBIA,"RAFFA, P.C.",Finance
DISTRICT OF COLUMBIA,BOARD OF GOVERNORS OF THE FEDERAL RESERVE SYSTEM,Finance
DISTRICT OF COLUMBIA,"IFC ASSET MANAGEMENT COMPANY, LLC",Finance
DISTRICT OF COLUMBIA,THE ADVISORY BOARD COMPANY,Other Economic Sector
DISTRICT OF COLUMBIA,"COSTAR REALTY INFORMATION, INC.",Other Economic Sector
DISTRICT OF COLUMBIA,GEORGETOWN UNIVERSITY,Educational Services
DISTRICT OF COLUMBIA,THE ADVISORY BOARD COMPANY,Other Economic Sector
DISTRICT OF COLUMBIA,IMTAS,Other Economic Sector
DISTRICT OF COLUMBIA,"FINCA INTERNATIONAL, INC.",Finance
DISTRICT OF COLUMBIA,ASSOCIATION OF AMERICAN MEDICAL COLLEGES,Other Economic Sector
DISTRICT OF COLUMBIA,CENTRONIA,Educational Services
DISTRICT OF COLUMBIA,EASTBANC TECHNOLOGIES,IT
DISTRICT OF COLUMBIA,EASTBANC TECHNOLOGIES,IT
DISTRICT OF COLUMBIA,NUEVA VIDA INC.,Health Care
DISTRICT OF COLUMBIA,EASTBANC TECHNOLOGIES,IT
DISTRICT OF COLUMBIA,SEPTIMA CLARK PUBLIC CHARTER SCHOOL,Educational Services
DISTRICT OF COLUMBIA,PERRY STREET PREPARATORY PUBLIC CHARTER SCHOOL,Educational Services
DISTRICT OF COLUMBIA,"GLOBAL CONSULTING, INC.",Other Economic Sector
DISTRICT OF COLUMBIA,THE ADVISORY BOARD COMPANY,Other Economic Sector
DISTRICT OF COLUMBIA,"INTERNATIONAL RESOURCES GROUP, LTD.",Other Economic Sector
DISTRICT OF COLUMBIA,UNITY HEALTH CARE INC.,Health Care
DISTRICT OF COLUMBIA,CROWELL & MORING LLP,Other Economic Sector
DISTRICT OF COLUMBIA,GEORGE E. BROWN US MEXICO FOUNDATION FOR SCIENCE,Other Economic Sector
DISTRICT OF COLUMBIA,"CAPITOL PAVING OF D.C., INC.",Construction
DISTRICT OF COLUMBIA,CLARK & PARSIA LLC,
DISTRICT OF COLUMBIA,COSTAR GROUP,Other Economic Sector
DISTRICT OF COLUMBIA,CENTRONIA,Educational Services
DISTRICT OF COLUMBIA,"AMERICA MIDEAST EDUCATIONAL &TRAINING SERVICES,INC",Other Economic Sector
DISTRICT OF COLUMBIA,"YAN LIM, INC",Hospitality
DISTRICT OF COLUMBIA,TS TECHNO SERVICE INC.,IT
DISTRICT OF COLUMBIA,"HELLMUTH, OBATA & KASSABAUM, P.C.",Other Economic Sector
DISTRICT OF COLUMBIA,"PROSOFT ASSOCIATES, INC",IT
DISTRICT OF COLUMBIA,EUROPEAN CUSTOM TAILOR,Advanced Mfg
DISTRICT OF COLUMBIA,WASHINGTON YU YING PUBLIC CHARTER SCHOOL,Educational Services
DISTRICT OF COLUMBIA,CORNROWS & CO.,Other Economic Sector
DISTRICT OF COLUMBIA,WORLD WILDLIFE FUND,Other Economic Sector
DISTRICT OF COLUMBIA,IDEAL ACADEMY PUBLIC CHARTER SCHOOL,Educational Services
DISTRICT OF COLUMBIA,"DEVELOPMENT TRANSFORMATIONS, LLC",Other Economic Sector
DISTRICT OF COLUMBIA,WP COMPANY LLC (D/B/A THE WASHINGTON POST),Other Economic Sector
DISTRICT OF COLUMBIA,FORT MYER CONSTRUCTION CORPORATION,Construction
DISTRICT OF COLUMBIA,"GLOBAL CONSULTING, INC.",Other Economic Sector
DISTRICT OF COLUMBIA,"SENTRANA, INC.",IT
DISTRICT OF COLUMBIA,THE NATIONAL SOCIETY OF COLLEGIATE SCHOLARS,Other Economic Sector
DISTRICT OF COLUMBIA,AMERICAN CHEMICAL SOCIETY,Other Economic Sector
DISTRICT OF COLUMBIA,POPULATION SERVICES INTERNATIONAL,Other Economic Sector
DISTRICT OF COLUMBIA,HILLEL: THE FOUNDATION FOR JEWISH CAMPUS LIFE,Other Economic Sector
DISTRICT OF COLUMBIA,"ROBERT SILMAN ASSOCIATES, PLLC",Aerospace
DISTRICT OF COLUMBIA,"PROMONTORY FINANCIAL GROUP, LLC",Finance
DISTRICT OF COLUMBIA,THE ADVISORY BOARD COMPANY,Other Economic Sector
DISTRICT OF COLUMBIA,"FINANCIAL INDUSTRY REGULATORY AUTHORITY, INC.",Finance
DISTRICT OF COLUMBIA,BLANDI CHILD LEARNING CENTER LLC,Other Economic Sector
DISTRICT OF COLUMBIA,AMERICAN SOCIETY FOR ENGINEERING EDUCATION,Other Economic Sector
DISTRICT OF COLUMBIA,POPULATION SERVICES INTERNATIONAL,Other Economic Sector
DISTRICT OF COLUMBIA,"ATELLIS, INC.",IT
DISTRICT OF COLUMBIA,NATIONAL RAILROAD PASSENGER CORPORATION (AMTRAK),Transportation
DISTRICT OF COLUMBIA,COMMONHEALTH ACTION & IPHI,Other Economic Sector
DISTRICT OF COLUMBIA,"TANTUS TECHNOLOGIES, INC",IT
DISTRICT OF COLUMBIA,THE ADVISORY BOARD COMPANY,Other Economic Sector
DISTRICT OF COLUMBIA,EASTBANC TECHNOLOGIES,IT
DISTRICT OF COLUMBIA,INTERNATIONAL ACCESS CORPORATION,Other Economic Sector
DISTRICT OF COLUMBIA,SOLENA FUELS CORPORATION,Other Economic Sector
DISTRICT OF COLUMBIA,THE CATHOLIC UNIVERSITY OF AMERICA,Educational Services
DISTRICT OF COLUMBIA,GEORGE WASHINGTON UNIVERSITY,Educational Services
DISTRICT OF COLUMBIA,THE MIDDLE EAST INSTITUTE,Other Economic Sector
DISTRICT OF COLUMBIA,"THE CARLYLE GROUP EMPLOYEE CO., LLC",Finance
DISTRICT OF COLUMBIA,LADO INTERNATIONAL COLLEGE,Educational Services
DISTRICT OF COLUMBIA,"GRASSROOTS BUSINESS PARTNERS, INC.",Other Economic Sector
DISTRICT OF COLUMBIA,FANNIE MAE,Finance
DISTRICT OF COLUMBIA,"FMN INTERNATIONAL, INC.",Transportation
DISTRICT OF COLUMBIA,HOWARD UNIVERSITY,Educational Services
DISTRICT OF COLUMBIA,"GOODCARE PHARMACY, INC.",Retail
DISTRICT OF COLUMBIA,"ALIGNED DEVELOPMENT STRATEGIES, INC",IT
DISTRICT OF COLUMBIA,PAN AMERICAN DEVELOPMENT FOUNDATION,Other Economic Sector
DISTRICT OF COLUMBIA,GEORGETOWN UNIVERSITY,Educational Services
DISTRICT OF COLUMBIA,NATIONAL COMMITTEE FOR QUALITY ASSURANCE,
DISTRICT OF COLUMBIA,ASSOCIATION OF AMERICAN MEDICAL COLLEGES,Other Economic Sector
DISTRICT OF COLUMBIA,BLACKBOARD INC.,IT
DISTRICT OF COLUMBIA,"HOPE COMMUNITY CHARTER SCHOOL, INC.",Educational Services
DISTRICT OF COLUMBIA,"RAFFA, P.C.",Finance
DISTRICT OF COLUMBIA,PENINSULA PRODUCTION COMPANY,IT
DISTRICT OF COLUMBIA,"MEDIALINKS TV, LLC",Other Economic Sector
DISTRICT OF COLUMBIA,AMERICAN INSTITUTES FOR RESEARCH,Other Economic Sector
DISTRICT OF COLUMBIA,INTERNATIONAL CENTER FOR JOURNALISTS,Other Economic Sector
DISTRICT OF COLUMBIA,"HIRE IT PEOPLE, LLC",IT
DISTRICT OF COLUMBIA,UNIVERSAL SERVICE ADMINISTRATIVE COMPANY,Other Economic Sector
DISTRICT OF COLUMBIA,"SENTRANA, INC.",IT
DISTRICT OF COLUMBIA,NATIONAL ACADEMY OF PUBLIC ADMINISTRATION,Other Economic Sector
DISTRICT OF COLUMBIA,"SENTRANA, INC.",IT
DISTRICT OF COLUMBIA,NATIONAL RAILROAD PASSENGER CORPORATION (AMTRAK),Transportation
DISTRICT OF COLUMBIA,"GARFIELD LAW GROUP, LLP",Other Economic Sector
DISTRICT OF COLUMBIA,CHILDREN'S NATIONAL MEDICAL CENTER,Health Care
DISTRICT OF COLUMBIA,THE US MEXICO FOUNDATION FOR SCIENCE,Biotechnology
DISTRICT OF COLUMBIA,GEORGE WASHINGTON UNIVERSITY,Educational Services
DISTRICT OF COLUMBIA,EASTBANC TECHNOLOGIES,IT
DISTRICT OF COLUMBIA,GEORGE WASHINGTON UNIVERSITY,Educational Services
DISTRICT OF COLUMBIA,UNITY HEALTH CARE INC.,Health Care
DISTRICT OF COLUMBIA,CHILDREN'S NATIONAL MEDICAL CENTER,Health Care
DISTRICT OF COLUMBIA,SUPER PHARMACY LLC,Retail
DISTRICT OF COLUMBIA,THE CATHOLIC UNIVERSITY OF AMERICA,Educational Services
DISTRICT OF COLUMBIA,"HIRE IT PEOPLE, LLC",IT
DISTRICT OF COLUMBIA,WORLD RESOURCES INSTITUTE,Other Economic Sector
DISTRICT OF COLUMBIA,MANAGEMENT SYSTEMS INTERNATIONAL,Other Economic Sector
DISTRICT OF COLUMBIA,FRIENDSHIP PUBLIC CHARTER SCHOOLS,Educational Services
DISTRICT OF COLUMBIA,AMERICAN UNIVERSITY,Educational Services
DISTRICT OF COLUMBIA,"TLB ASSOCIATES, INC.",Aerospace
DISTRICT OF COLUMBIA,"RAFFA, P.C.",Finance
DISTRICT OF COLUMBIA,"LEE AND ASSOCIATES, INC.",Other Economic Sector
